#{"t_start": 1764024509.8966324, "env_id": "None"}
r,l,t
16.519966,12,18.634241
9.008248,12,18.646768
15.917805,12,18.659974
-0.108751,12,18.672866
15.474514,12,18.683131
-14.098692,12,18.683131
-11.131172,12,18.710372
17.743829,12,18.726557
-9.180793,12,18.734866
-26.37011,12,18.751471
17.317796,12,18.76691
17.649515,12,18.782813
18.549877,12,18.783144
-24.758936,12,18.807405
-51.509293,12,18.81908
17.360172,12,18.831888
18.701157,12,18.832843
13.097127,12,18.855391
10.450211,12,18.865773
12.828284,12,18.880051
-23.979117,12,18.883005
18.109902,12,18.904915
-40.268847,12,18.92007
15.301965,12,18.939674
15.693131,12,18.952498
16.826113,12,18.968138
-21.239194,12,18.982733
9.913938,12,18.999139
18.229308,12,19.013931
16.37173,12,19.029185
18.232641,12,19.033874
16.371382,12,19.063878
17.361662,12,19.077268
-24.117401,12,19.083136
18.643859,12,19.105442
18.113335,12,19.121153
17.265684,12,19.136182
15.767715,12,19.148229
17.079403,12,19.162037
16.523608,12,19.177411
13.513753,12,19.18315
15.883537,12,19.203909
16.510164,12,19.214981
9.013116,12,19.226174
17.342078,12,19.233144
-22.088182,12,19.253246
17.536513,12,19.269262
18.661917,12,19.283095
-13.676858,12,19.29629
17.948039,12,19.308918
18.988731,12,19.320311
17.547507,12,19.330312
-4.624779,12,19.342077
16.766175,12,19.35331
15.505886,12,19.367318
-36.429683,12,19.377328
17.279921,12,19.383008
18.557163,12,19.401214
7.144007,12,19.411722
3.356335,12,19.422563
12.248955,12,19.434062
-39.467378,12,19.436145
17.324742,12,19.455235
16.826412,12,19.465734
14.903292,12,19.479893
15.614578,12,19.482676
-13.056178,12,19.501812
17.604892,12,19.512319
15.820026,12,19.523996
5.520004,12,19.535776
8.418236,12,19.548067
-22.32264,12,19.561725
16.481939,12,19.576324
15.937434,12,19.584965
16.773242,12,19.600389
-6.749428,12,19.610914
18.484511,12,19.621998
-41.994418,12,19.634826
-1.460986,12,19.646839
-59.646296,12,19.657771
3.129703,12,19.668077
12.706991,12,19.679081
17.280378,12,19.692341
19.256808,12,19.705314
16.178295,12,19.716083
17.483711,12,19.72758
18.022704,12,19.736981
10.320619,12,19.753304
16.689096,12,19.767057
-4.018425,12,19.777056
17.681001,12,19.789427
17.139018,12,19.802322
16.463897,12,21.035224
16.815745,12,21.054651
-13.92335,12,21.067802
15.672805,12,21.077802
-14.343411,12,21.082658
18.186808,12,21.099244
3.629465,12,21.110886
16.177301,12,21.124297
13.435933,12,21.13256
18.636681,12,21.151003
15.648406,12,21.165539
18.616041,12,21.176853
16.893608,12,21.190209
0.041631,12,21.202584
18.135149,12,21.213091
18.132335,12,21.222963
12.213748,12,21.2374
11.702614,12,21.251308
19.204071,12,21.26455
15.066843,12,21.270225
16.400343,12,21.287332
17.918369,12,21.302113
10.346205,12,21.314131
17.867926,12,21.327784
0.127901,12,21.338735
17.006623,12,21.353559
17.279398,12,21.366597
14.55483,12,21.3806
17.445702,12,21.382635
17.501977,12,21.402591
17.754999,12,21.415984
16.79535,12,21.430231
17.707778,12,21.443205
-8.532784,12,21.454041
17.882898,12,21.468834
6.066577,12,21.478905
16.816259,12,21.482432
10.858466,12,21.501217
14.229879,12,21.515459
