#{"t_start": 1764028923.597957, "env_id": "None"}
r,l,t
-55.34111,12,11.188721
-94.672792,12,11.203985
-118.857182,12,11.218471
-33.363277,12,11.23243
-68.155181,12,11.244837
17.438483,12,11.255948
-46.040475,12,11.268942
9.025603,12,11.281557
-43.331782,12,11.292891
-154.0969,12,11.304398
15.226973,12,11.317056
-8.743593,12,11.331053
-18.958473,12,11.349157
-124.315784,12,11.362309
-122.478104,12,11.362309
-213.769626,12,11.376494
-62.65208,12,11.398413
15.86937,12,11.414515
14.099941,12,11.430135
-58.930244,12,11.444817
14.526788,12,11.456832
-13.386567,12,11.470726
-4.579202,12,11.476562
-5.716634,12,11.494466
-142.086754,12,11.49902
-140.786799,12,11.512836
-20.234341,12,11.52735
9.860778,12,11.542758
-68.625838,12,11.558579
-63.392068,12,11.573556
1.310084,12,11.587375
-2.403639,12,11.601134
17.954497,12,11.612677
9.441388,12,11.621903
-22.145408,12,11.628466
-123.80487,12,11.646878
4.16625,12,11.661761
-45.57095,12,11.673282
18.474011,12,11.676319
15.288287,12,11.698891
13.309298,12,11.71225
-41.02556,12,11.724289
-18.897861,12,11.727202
9.139838,12,11.743202
-17.767401,12,11.758224
-128.900704,12,11.762207
-137.082308,12,11.777834
-129.784618,12,11.795216
-115.473785,12,11.805748
-11.711307,12,11.812508
-117.017792,12,11.83457
-1.42451,12,11.84891
-91.679317,12,11.859787
-94.308221,12,11.871003
-83.376537,12,11.882651
-111.500943,12,11.89477
-2.114328,12,11.910055
17.064815,12,11.912096
-131.452081,12,11.930304
17.296681,12,11.948561
5.220844,12,11.959119
-34.748759,12,11.969774
-88.763043,12,11.976368
9.587091,12,11.992709
-140.464487,12,12.005903
-135.987932,12,12.018348
16.5757,12,12.029597
-37.226768,12,12.029597
13.2825,12,12.053821
3.246547,12,12.064415
2.086895,12,12.074423
-116.823139,12,12.087013
-60.493939,12,12.098737
-93.119271,12,12.109435
16.291862,12,12.119708
-99.143305,12,12.125979
-82.10017,12,12.125979
-134.61195,12,12.148618
16.909586,12,12.166676
-14.223482,12,12.179534
-2.010386,12,12.191482
16.379709,12,12.202613
-47.512739,12,12.214875
-19.429085,12,12.228408
7.860828,12,12.239266
12.563778,12,12.249201
-85.910005,12,12.263982
-35.20135,12,12.274982
-14.290345,12,12.288393
14.282783,12,12.298548
16.413056,12,12.311915
12.897194,12,12.32344
-33.414185,12,12.335016
-64.079086,12,12.348079
-80.050538,12,12.35939
-125.612584,12,12.369858
-30.60123,12,12.381014
-42.046887,12,12.381014
17.945632,12,12.403699
5.630765,12,12.414985
-3.597485,12,12.428017
16.011878,12,12.438346
3.193578,12,13.559274
17.687935,12,13.56198
13.782279,12,13.581457
-44.482621,12,13.592631
8.092015,12,13.599261
-91.759671,12,13.614454
-133.418634,12,13.627559
-45.409814,12,13.627559
13.744188,12,13.65495
-65.470142,12,13.665031
7.649065,12,13.675859
16.852148,12,13.677574
9.011973,12,13.703104
15.245349,12,13.712509
-35.609829,12,13.712509
-1.923537,12,13.727426
-16.044935,12,13.748892
-5.581097,12,13.761953
-63.172187,12,13.777983
-43.46818,12,13.791304
-84.081674,12,13.79892
16.174763,12,13.812347
-51.014659,12,13.827205
-78.285049,12,13.827205
-18.676574,12,13.851024
18.482676,12,13.864937
-14.165174,12,13.875924
-75.080235,12,13.878156
19.483317,12,13.894212
-47.114006,12,13.908877
-26.384478,12,13.912509
-85.493584,12,13.925756
