#{"t_start": 1768158445.438503, "env_id": "None"}
r,l,t
-5.572169,12,47.172579
-2.008043,12,47.190932
-6.81434,12,47.211306
-88.659948,12,47.22973
-24.805954,12,47.246975
-42.268814,12,47.263898
-29.976423,12,47.281617
6.211638,12,48.671862
-11.546491,12,48.690132
-9.310352,12,48.70627
-8.846029,12,48.728332
-8.162275,12,48.752039
-26.750957,12,48.770943
-5.085993,12,48.785128
-3.797205,12,48.807554
-6.650154,12,48.824147
-18.656796,12,48.846441
-10.041664,12,48.863644
-17.275355,12,48.881451
-0.546419,12,48.89828
-20.619021,12,48.913404
3.085534,12,48.926569
-10.240587,12,48.95188
-5.550141,12,48.968694
-27.968878,12,48.990746
-8.147381,12,49.007041
-45.654233,12,49.02189
0.907553,12,49.036918
6.558037,12,49.057448
-4.117643,12,49.073138
-0.040589,12,49.088178
4.676648,12,49.101049
-3.579372,12,49.119537
-5.992538,12,49.131695
-2.571401,12,49.148179
-35.689527,12,49.162927
-15.987183,12,49.173372
-3.976973,12,49.193532
-3.795657,12,49.211073
0.887797,12,49.224676
-36.353114,12,49.243657
4.969778,12,49.258582
-22.66638,12,49.275808
-20.991745,12,49.291506
-3.403088,12,49.306483
4.505232,12,49.322092
-20.104567,12,49.337452
-11.089803,12,49.351567
-12.253929,12,49.368662
-14.135797,12,49.384592
-33.35404,12,49.399745
-2.012722,12,49.414902
-14.968308,12,49.429955
-44.183879,12,49.445163
-6.82307,12,49.45955
-42.659125,12,49.477884
-5.526853,12,49.494006
4.505492,12,49.512091
-19.728618,12,49.529572
-60.440289,12,49.545663
-8.779682,12,49.562246
0.648288,12,49.578516
0.626889,12,49.599014
-1.091905,12,49.610626
-6.176393,12,49.625874
-8.027083,12,49.64362
6.133172,12,49.659168
-11.799844,12,49.671243
-9.346047,12,49.691474
-8.883415,12,49.705069
-2.975212,12,49.720654
-3.040286,12,49.735011
-14.87835,12,49.749524
-92.513284,12,49.763243
-44.02494,12,49.771948
-53.594926,12,49.790153
-10.534456,12,49.811345
-8.713992,12,49.820451
6.597926,12,49.843927
-5.413251,12,49.861799
-25.487066,12,49.871946
5.066971,12,49.892077
4.368841,12,49.905683
6.638234,12,49.924865
-10.055377,12,49.939158
-3.091563,12,49.953434
3.971184,12,49.969117
-9.530846,12,49.98376
-1.70235,12,49.998169
-35.187462,12,50.013719
2.129961,12,50.030401
-7.325958,12,50.047731
0.285035,12,50.06587
3.197746,12,50.082839
-29.31381,12,50.096645
6.340207,12,50.113251
-9.854901,12,50.129497
-1.210718,12,50.139314
-8.836619,12,50.160681
-13.085853,12,50.176747
-6.307104,12,50.191862
-21.350423,12,50.207439
-26.220072,12,50.221789
-35.229313,12,50.239883
-17.704518,12,50.254383
0.161403,12,50.267903
-16.197984,12,50.281803
-6.871602,12,50.291968
2.228616,12,50.312696
-11.637927,12,50.322872
2.760018,12,50.343498
2.264935,12,50.363733
-6.284114,12,50.373834
5.144636,12,50.394312
-1.925992,12,50.404358
7.055513,12,50.424653
-0.818574,12,50.439136
-8.644813,12,50.45737
6.20849,12,50.470934
-0.461998,12,50.486426
4.772541,12,50.502082
-14.321363,12,50.517195
-1.313573,12,50.534134
4.686485,12,50.54819
-46.48068,12,50.566065
-18.884154,12,50.580676
5.658898,12,50.597075
-15.588374,12,50.6131
-4.187194,12,50.627084
2.040415,12,50.640123
3.118352,12,50.661202
3.490106,12,50.676671
5.810606,12,50.691281
0.620667,12,50.706231
-2.351348,12,50.721965
-22.794921,12,50.735369
2.670902,12,50.750788
-54.061008,12,50.763162
-1.689873,12,50.782388
5.843051,12,50.793879
-12.070634,12,50.811012
-9.583153,12,50.824902
-0.906156,12,50.843458
1.861213,12,50.859813
-13.483669,12,50.876576
-23.104407,12,50.889688
5.95236,12,50.90686
-6.311013,12,50.920496
1.069381,12,50.935738
-9.893808,12,50.951521
5.896539,12,50.967064
2.517958,12,50.98707
-9.080015,12,50.999509
6.238307,12,51.02005
1.793442,12,51.036216
-21.427174,12,51.052126
-1.706751,12,51.067699
2.811996,12,51.085719
-50.730067,12,51.104559
4.717017,12,51.12183
-5.65913,12,51.139206
-6.634235,12,51.153269
-3.39032,12,51.17031
-5.11714,12,51.183946
-10.080495,12,51.198577
5.223078,12,51.216198
-10.370802,12,51.230528
-7.49873,12,51.246713
4.506418,12,51.261594
-2.281908,12,51.277617
-59.99417,12,51.29005
-14.440943,12,51.30724
-13.63252,12,51.322914
-1.604248,12,51.339212
-61.248159,12,51.356459
-43.048299,12,51.371817
-20.840922,12,51.385485
4.031943,12,52.58217
-30.816505,12,52.598857
-7.8308,12,52.619567
-0.334324,12,52.640426
-25.088887,12,52.656584
-27.817279,12,52.671353
-2.465466,12,52.686512
-2.356979,12,52.691966
3.065545,12,52.712644
-0.106771,12,52.730798
-13.792297,12,52.749569
-14.977989,12,52.763839
-0.721511,12,52.777998
-8.333625,12,52.794194
-2.944203,12,52.808528
-10.720528,12,52.824709
5.132518,12,52.840208
-2.496134,12,52.85818
-1.265576,12,52.875951
-58.189674,12,52.889774
4.452519,12,52.906341
-0.705505,12,52.918457
-6.643481,12,52.934107
5.637547,12,52.946834
-72.729005,12,52.960978
2.009733,12,52.977366
-28.866703,12,52.990223
-12.653899,12,53.009852
-49.206614,12,53.024225
-14.781714,12,53.038356
-20.584102,12,53.053338
-6.208758,12,53.070233
-21.858999,12,53.089321
4.905384,12,53.10504
-5.771862,12,53.121746
-13.427917,12,53.134358
-29.791193,12,53.15048
1.973583,12,53.168568
-14.569392,12,53.184855
1.580493,12,53.207144
3.161304,12,53.224007
-45.669637,12,53.240616
-32.308362,12,53.256967
1.761395,12,53.271263
-12.573159,12,53.286337
-1.442447,12,53.294447
-4.113378,12,53.319353
-14.909251,12,53.33582
4.571605,12,53.351174
-4.658838,12,53.367378
2.797123,12,53.377365
5.731898,12,53.390525
-11.360375,12,53.411113
-20.316263,12,53.428424
6.008687,12,53.439457
-9.542896,12,53.458318
2.730097,12,53.474741
-5.147922,12,53.489393
2.738895,12,53.503864
-9.901399,12,53.520936
-2.689459,12,53.538314
-4.980496,12,53.553947
-24.488167,12,53.567539
0.103948,12,53.583224
4.44326,12,53.598936
2.352588,12,53.614751
-10.014427,12,53.62879
0.557083,12,53.64618
3.548111,12,53.661637
-16.103249,12,53.674187
-3.514104,12,53.689325
-5.919997,12,53.710739
-1.163778,12,53.728749
-43.809112,12,53.748475
1.835189,12,53.764762
1.031887,12,53.779787
4.010823,12,53.796874
-3.816384,12,53.813236
3.45125,12,53.828829
-23.347363,12,53.845333
4.346102,12,53.861243
0.385893,12,53.876792
-23.569783,12,53.889888
-1.579585,12,53.902521
-30.387728,12,53.920846
-14.31681,12,53.93663
0.499525,12,53.964473
-2.029811,12,53.999839
-3.062136,12,54.023977
-12.205173,12,54.044316
-19.905487,12,54.064583
0.135005,12,54.088299
-10.176019,12,54.109341
-31.29199,12,54.126154
-11.99602,12,54.143976
-1.584965,12,54.159525
4.209019,12,54.172942
-2.767463,12,54.191994
-39.214563,12,54.208245
0.145951,12,54.223647
-14.120965,12,54.239799
-0.276895,12,54.255832
-5.418744,12,54.273346
-2.624665,12,54.29326
-1.426811,12,54.309007
-18.992383,12,54.322038
5.700105,12,54.338959
-23.517364,12,54.354969
-23.498511,12,54.371357
0.738819,12,54.38577
-33.442368,12,54.403717
-2.132732,12,54.418981
-11.121039,12,54.434645
-2.330848,12,54.445157
-4.813255,12,54.46601
5.484426,12,54.476525
3.590985,12,54.503087
4.661189,12,54.521841
5.740974,12,54.538992
3.380452,12,54.554148
-5.292397,12,54.568016
-10.377103,12,54.582442
5.94313,12,54.600583
-10.277827,12,54.618546
-28.464361,12,54.634827
5.588751,12,54.651279
-0.568388,12,54.667068
-3.393862,12,54.681973
-3.179168,12,54.698992
-2.281033,12,54.716365
-4.08382,12,54.731738
-1.559175,12,54.74753
-1.789088,12,54.764104
-17.167246,12,54.780533
-18.032238,12,54.795744
-2.747429,12,54.811034
-29.437052,12,54.819784
-7.227118,12,54.841167
-15.396307,12,54.854013
-18.921981,12,54.869758
0.215697,12,54.884585
-1.778818,12,54.900143
-27.032654,12,54.914307
-13.207684,12,54.930893
-22.651554,12,54.946036
-11.597294,12,54.961166
0.807013,12,54.973748
-6.256536,12,54.989441
-8.385536,12,55.006435
3.732064,12,55.020485
2.689774,12,55.035669
-1.607787,12,55.053117
0.979944,12,55.068736
0.080157,12,55.073849
-5.587568,12,55.094211
0.460364,12,55.113179
-1.652266,12,55.127733
-30.113977,12,55.139171
-4.910755,12,55.155955
-9.189477,12,55.176481
-13.014277,12,55.195219
-11.236401,12,55.213215
-3.286577,12,55.227967
-15.502028,12,55.239287
-20.793752,12,55.268855
3.148559,12,55.287989
5.43739,12,55.305161
2.231343,12,55.321389
2.442161,12,55.338285
-15.349055,12,55.354825
-41.871255,12,55.373773
2.842849,12,56.685245
3.729183,12,56.701294
2.561197,12,56.718567
-7.994424,12,56.732491
-9.461566,12,56.74963
2.806044,12,56.766434
1.10844,12,56.781191
2.771984,12,56.798424
2.866955,12,56.814178
-23.387223,12,56.831832
-4.137651,12,56.848733
3.849881,12,56.866026
-0.590646,12,56.881678
-19.687835,12,56.89965
5.407637,12,56.915223
-19.665969,12,56.933465
-19.36492,12,56.950092
2.052595,12,56.965442
0.262309,12,56.982173
-16.942329,12,56.997593
-0.706215,12,57.013442
-8.096785,12,57.028507
-7.917709,12,57.045396
-13.653505,12,57.060284
-17.568308,12,57.076303
-10.642184,12,57.090697
-2.094718,12,57.110895
2.701531,12,57.126054
0.491465,12,57.140011
-16.673378,12,57.152579
-2.993976,12,57.170824
4.11598,12,57.185977
3.307022,12,57.20194
-10.113571,12,57.216016
4.15044,12,57.230569
1.260334,12,57.245107
-13.209153,12,57.259541
-12.157162,12,57.275385
-1.966846,12,57.289957
2.08108,12,57.304867
3.423555,12,57.321906
1.53839,12,57.337309
2.695007,12,57.355708
-3.605877,12,57.378336
-5.315761,12,57.394601
-15.560036,12,57.40932
1.463682,12,57.427011
5.526491,12,57.442298
-3.900585,12,57.457869
-21.495149,12,57.472697
2.917245,12,57.489331
5.290105,12,57.505451
0.741647,12,57.520408
-21.105947,12,57.534861
3.240257,12,57.548967
-4.357496,12,57.563526
-1.171691,12,57.578147
-23.713004,12,57.59121
5.319782,12,57.607402
-20.600399,12,57.62349
-2.455205,12,57.637677
2.191013,12,57.651821
-14.004585,12,57.665926
-8.205412,12,57.680658
2.038905,12,57.69551
-16.64228,12,57.710778
-1.494286,12,57.726245
-13.589382,12,57.741538
3.678704,12,57.757428
-8.170817,12,57.771756
-9.297381,12,57.78965
2.649639,12,57.808785
-20.832134,12,57.825683
-10.291958,12,57.842134
-15.813951,12,57.857624
-0.462999,12,57.874276
-21.805243,12,57.890927
-2.108747,12,57.911649
1.450278,12,57.932782
2.096278,12,57.948684
-7.684974,12,57.965163
7.109563,12,57.984663
-12.665648,12,57.997326
-24.874848,12,58.01434
-8.661039,12,58.024853
-0.71746,12,58.053763
-5.849687,12,58.069887
2.80138,12,58.086632
-6.509902,12,58.096297
3.290548,12,58.115359
-5.945601,12,58.133414
4.479299,12,58.152463
-45.517907,12,58.172288
-16.871037,12,58.191041
6.637839,12,58.21247
-24.248789,12,58.231067
-11.589687,12,58.247452
0.469879,12,58.27358
-13.962235,12,58.29288
-5.955785,12,58.307812
6.310121,12,58.323811
-2.272341,12,58.344776
-9.27604,12,58.360964
-1.201234,12,58.380862
-7.982533,12,58.406469
-25.512883,12,58.420932
3.027197,12,58.444343
-14.006861,12,58.460739
5.776383,12,58.476307
5.199408,12,58.489454
-1.349894,12,58.510988
-13.315605,12,58.561098
-10.406083,12,58.580171
5.426143,12,58.590482
-3.035492,12,58.611384
-5.172105,12,58.626903
-5.50145,12,58.641607
-4.414427,12,58.661829
-6.306703,12,58.676102
-13.20528,12,58.692774
3.943172,12,58.707632
-0.923266,12,58.723709
-19.100424,12,58.745161
-5.081581,12,58.760664
5.580495,12,58.776251
-4.814966,12,58.789662
-0.143669,12,58.805788
1.520179,12,58.820364
-3.673571,12,58.834464
-9.461298,12,58.854105
3.632812,12,58.873754
-20.222257,12,58.898833
5.922752,12,58.920427
-13.867193,12,58.941849
-8.531007,12,58.965238
-0.494179,12,58.983068
-2.475835,12,58.999143
-30.144585,12,59.013564
-32.79065,12,59.022154
-6.920898,12,59.04212
-24.168432,12,59.060891
-14.340556,12,59.076343
-69.647635,12,59.092915
-18.300346,12,59.110712
-0.011074,12,59.125625
-0.369939,12,59.144307
-37.783361,12,59.165406
-13.456873,12,59.189802
-0.724766,12,59.210857
-9.152529,12,59.231194
-12.289394,12,59.253606
-7.689506,12,59.27236
-0.249493,12,59.29335
-6.316454,12,59.310968
-22.773088,12,59.326244
-0.009072,12,59.340618
-10.896034,12,59.35609
-5.345989,12,59.371699
-8.203817,12,59.391581
-22.267971,12,59.410906
1.816508,12,59.424577
-6.385252,12,59.445783
-10.85783,12,59.46478
-0.531247,12,59.482064
-1.28548,12,59.498876
-12.979528,12,59.515908
-26.836781,12,59.535419
1.806674,12,59.547565
-2.614688,12,59.561194
-6.672135,12,59.58013
-0.053152,12,59.589804
5.82135,12,60.776318
-1.973266,12,60.790939
2.61549,12,60.804068
0.577781,12,60.819938
-9.544111,12,60.839105
-1.391398,12,60.853711
-3.394633,12,60.871064
2.5529,12,60.887044
-7.99005,12,60.899198
-1.793059,12,60.917228
1.257103,12,60.931959
5.80835,12,60.940517
3.129859,12,60.961189
5.285558,12,60.981404
-12.815821,12,61.007066
5.046524,12,61.02387
-11.486118,12,61.039233
6.616351,12,61.055637
-0.52903,12,61.072792
-22.034997,12,61.089439
-8.935678,12,61.104735
-28.288393,12,61.118875
3.70897,12,61.131168
-2.814177,12,61.148021
-2.96787,12,61.162363
-8.776916,12,61.17637
6.128126,12,61.18978
5.987526,12,61.210997
5.361225,12,61.225331
5.708572,12,61.240952
5.14508,12,61.255504
0.329556,12,61.269644
5.071054,12,61.28272
-3.366246,12,61.298804
3.955743,12,61.31093
-6.209893,12,61.329519
5.839436,12,61.339633
-14.001605,12,61.360763
-3.748873,12,61.370966
4.54017,12,61.390782
-10.557499,12,61.403462
5.868002,12,61.419991
2.946885,12,61.43735
-21.816564,12,61.452479
-4.431041,12,61.462909
-5.13281,12,61.478621
5.499599,12,61.494115
5.714244,12,61.51067
-2.342549,12,61.524302
-2.1371,12,61.541788
3.54675,12,61.559109
-31.377425,12,61.576642
5.556912,12,61.593959
-4.725198,12,61.609098
3.491965,12,61.625276
3.071273,12,61.639929
6.194292,12,61.656532
4.323005,12,61.670843
5.714163,12,61.681395
-4.380115,12,61.699172
2.606805,12,61.711206
3.389619,12,61.730185
-0.419064,12,61.742735
0.190446,12,61.760674
1.148293,12,61.780627
1.803067,12,61.791286
-5.339868,12,61.810996
-23.100944,12,61.825497
3.386767,12,61.840639
-6.540416,12,61.852764
4.345318,12,61.86786
-6.333361,12,61.887509
3.176178,12,61.894236
5.985145,12,61.91527
-2.51825,12,61.929757
5.00891,12,61.939346
2.762958,12,61.956475
6.389961,12,61.974438
-13.274771,12,61.99151
0.435213,12,62.005925
-13.997449,12,62.02052
-4.816972,12,62.03354
-7.98515,12,62.049347
-2.879471,12,62.064858
5.042256,12,62.081954
-8.595128,12,62.104258
-7.965306,12,62.121386
-26.219654,12,62.139307
5.858572,12,62.158065
-3.745215,12,62.175323
3.893312,12,62.189785
5.45005,12,62.207598
-16.491108,12,62.222872
-11.701482,12,62.239239
5.07041,12,62.253794
-24.238688,12,62.268949
3.224199,12,62.284208
-5.038264,12,62.297771
0.769543,12,62.310578
2.434184,12,62.327044
6.658703,12,62.339728
0.496036,12,62.348014
-20.22332,12,62.368029
4.594168,12,62.381043
0.001537,12,62.400896
0.52942,12,62.416289
-33.971532,12,62.434439
0.087434,12,62.448729
-16.352079,12,62.466493
5.819442,12,62.481544
-0.080164,12,62.495848
-18.726023,12,62.510902
-20.826625,12,62.524229
0.585159,12,62.541321
1.39296,12,62.552923
-9.882409,12,62.569466
-10.141298,12,62.583598
-4.358715,12,62.60478
-4.155879,12,62.623583
0.322624,12,62.651046
3.380184,12,62.673578
-0.778776,12,62.696239
-14.190489,12,62.718102
3.835572,12,62.737213
2.384366,12,62.760726
-29.959058,12,62.785555
4.999318,12,62.804904
6.03056,12,62.828956
3.93579,12,62.844571
6.473505,12,62.870249
2.489074,12,62.889465
-15.747542,12,62.907543
-12.464037,12,62.923232
4.312134,12,62.939672
5.715756,12,62.954419
6.430665,12,62.970399
5.99711,12,62.986471
-3.598025,12,63.002265
1.105827,12,63.017383
-2.797408,12,63.02569
4.156419,12,63.051885
1.399624,12,63.066639
5.994967,12,63.08553
-6.088327,12,63.104354
-0.063056,12,63.124215
-0.543829,12,63.145696
5.302026,12,63.165244
-8.745448,12,63.185881
5.934712,12,63.205444
5.170727,12,63.221511
-4.639762,12,63.239106
-23.374006,12,63.260218
0.587202,12,63.276595
-0.6839,12,63.292721
6.272435,12,63.310864
0.257395,12,63.32757
3.64204,12,63.346178
2.478609,12,63.366125
0.642969,12,63.384536
3.450368,12,63.409819
-10.568528,12,63.43015
3.873545,12,63.445905
1.971374,12,63.466845
-26.96776,12,63.484286
-7.961836,12,63.500207
5.338514,12,63.528908
5.82577,12,63.553966
-2.249339,12,63.573852
-5.588919,12,63.594448
-5.930406,12,63.615296
2.516526,12,65.350734
-1.622605,12,65.369972
-1.635418,12,65.390658
-1.505081,12,65.407256
-1.142602,12,65.420073
-14.089456,12,65.445888
2.925821,12,65.4614
-0.671251,12,65.483528
5.564589,12,65.503537
-4.472321,12,65.525134
-1.082827,12,65.544017
5.404014,12,65.552526
2.649069,12,65.576663
-32.292607,12,65.59351
4.026733,12,65.609337
5.269755,12,65.627686
-5.217204,12,65.652236
4.241096,12,65.668659
-18.094902,12,65.68693
6.091615,12,65.702351
-13.295336,12,65.71711
6.055937,12,65.737302
3.726063,12,65.757558
-5.927,12,65.778825
0.709942,12,65.801381
-2.832471,12,65.822292
-14.371122,12,65.842988
4.476562,12,65.862963
-3.218927,12,65.883725
2.319211,12,65.899057
6.265372,12,65.919537
4.204299,12,65.939739
-12.481487,12,65.952607
1.802687,12,65.977048
-10.405346,12,65.996994
3.022898,12,66.015139
0.449847,12,66.034216
2.120078,12,66.054352
4.894785,12,66.075092
4.944229,12,66.095335
-5.235124,12,66.111144
3.950635,12,66.13714
5.675487,12,66.160937
5.978672,12,66.183263
-1.018844,12,66.216685
-3.938024,12,66.231384
-4.083273,12,66.252506
2.655267,12,66.269133
-0.634956,12,66.283585
-0.566901,12,66.310848
-18.360311,12,66.33046
0.232246,12,66.349844
-2.706363,12,66.368337
-7.000028,12,66.389957
-0.955001,12,66.405983
4.084676,12,66.425615
-3.420989,12,66.444098
-32.166788,12,66.461477
-4.094119,12,66.481449
-1.025813,12,66.49962
5.40814,12,66.517403
-24.242349,12,66.537613
-26.032189,12,66.558603
1.537982,12,66.573771
-12.6735,12,66.591515
-2.317093,12,66.609265
-3.351844,12,66.626144
-0.014028,12,66.649827
-6.929402,12,66.66925
-1.385551,12,66.687931
4.861312,12,66.700801
-13.192477,12,66.728999
0.92363,12,66.751161
-5.623571,12,66.771547
4.144953,12,66.78932
-1.800998,12,66.807823
0.289783,12,66.824579
-11.058714,12,66.845732
1.848601,12,66.869378
4.884415,12,66.889795
-16.790832,12,66.911052
-13.307007,12,66.939042
3.354434,12,66.960684
1.536441,12,66.979565
0.294715,12,66.990034
5.653488,12,67.014399
-0.553333,12,67.03603
0.448342,12,67.055544
1.011165,12,67.082609
-1.063588,12,67.099502
-3.728829,12,67.117342
-4.893796,12,67.133043
5.374297,12,67.148993
4.090545,12,67.165317
1.633086,12,67.188128
-4.853263,12,67.208231
-0.446134,12,67.227521
-4.476635,12,67.239614
-11.407767,12,67.256918
-1.787166,12,67.277097
2.340605,12,67.293949
-2.542089,12,67.31845
-2.182168,12,67.331158
0.534793,12,67.354895
4.735742,12,67.373226
3.481292,12,67.390678
5.717862,12,67.402782
-28.391063,12,67.420172
3.536642,12,67.440897
-13.400019,12,67.451697
2.368433,12,67.471969
5.590714,12,67.491611
0.249291,12,67.508465
-5.259178,12,67.527391
-7.681971,12,67.546528
5.737301,12,67.561893
-16.516666,12,67.579886
5.939224,12,67.597382
-1.27525,12,67.617785
2.219312,12,67.63593
-6.975086,12,67.652411
-7.776228,12,67.672377
4.757122,12,67.691962
5.551286,12,67.710762
-3.781907,12,67.726751
3.270747,12,67.749101
5.104101,12,67.760893
-1.420004,12,67.78515
-3.877163,12,67.801126
5.246339,12,67.816387
-2.66667,12,67.833967
-9.153558,12,67.857831
2.219272,12,67.879978
-1.449845,12,67.901628
-6.820785,12,67.92322
-1.374333,12,67.938962
6.617386,12,67.955228
0.933966,12,67.975619
3.896338,12,67.989511
-1.132964,12,68.010628
4.949856,12,68.029281
3.202584,12,68.047742
-8.678542,12,68.062798
-9.471454,12,68.07641
3.865437,12,68.094611
-5.07088,12,68.110681
-0.936412,12,68.126801
-11.030081,12,68.141764
-0.685962,12,68.157562
-2.747228,12,68.170742
-1.515233,12,68.191229
1.79683,12,68.207378
5.891762,12,68.221624
5.364832,12,68.242282
4.905668,12,68.258903
-25.026019,12,68.27734
4.667367,12,68.29392
2.34515,12,68.320955
2.021395,12,68.335512
-16.85831,12,68.349219
-0.422598,12,68.365744
-0.038869,12,68.381863
5.415663,12,68.396612
-10.931736,12,68.419065
1.672059,12,68.438094
-2.555849,12,68.457091
4.752933,12,68.469042
5.99738,12,68.493495
2.692951,12,68.51112
-1.345988,12,68.531269
4.84895,12,68.554122
-11.207795,12,69.905235
1.347787,12,69.919835
2.109222,12,69.936552
2.181798,12,69.949729
5.069619,12,69.972796
-2.663047,12,69.989742
6.11197,12,70.009979
4.511415,12,70.028188
5.741735,12,70.046412
-0.638365,12,70.061967
5.174236,12,70.080477
-9.704975,12,70.096567
2.242705,12,70.113652
6.368331,12,70.129551
2.702571,12,70.144726
-3.267477,12,70.160934
-2.074343,12,70.174671
2.570632,12,70.199821
3.742888,12,70.218109
-0.035548,12,70.233927
-32.545886,12,70.249149
0.595774,12,70.262964
-3.77319,12,70.27873
-5.592527,12,70.303789
-5.143883,12,70.321581
-0.66713,12,70.338514
-4.590197,12,70.352082
2.120369,12,70.361167
-5.645642,12,70.380381
-27.175037,12,70.390758
4.53656,12,70.411696
-0.380179,12,70.428304
-2.710733,12,70.449375
3.431848,12,70.465953
4.237879,12,70.483807
1.538948,12,70.50192
-20.961017,12,70.519574
0.280183,12,70.539025
5.961105,12,70.560099
-3.044834,12,70.580521
1.572617,12,70.599303
3.59485,12,70.610947
-1.55487,12,70.627241
-0.341786,12,70.63953
-10.56397,12,70.660926
2.012991,12,70.678479
5.501254,12,70.693113
4.667297,12,70.708745
3.431533,12,70.728586
-5.971473,12,70.742537
-14.36607,12,70.764623
-2.38906,12,70.779274
-3.552401,12,70.790898
0.694902,12,70.801485
4.161196,12,70.821276
1.466142,12,70.844125
-2.66131,12,70.860948
6.247142,12,70.877411
-0.584418,12,70.893512
4.664034,12,70.903552
0.365615,12,70.925772
-12.078323,12,70.93934
0.560945,12,70.95965
3.478824,12,70.974508
-5.148984,12,70.991117
-0.967117,12,71.006218
-0.202499,12,71.02207
0.762393,12,71.035622
0.648621,12,71.059328
-2.384532,12,71.075732
4.64784,12,71.092703
1.980059,12,71.108374
5.119423,12,71.124623
-11.502004,12,71.141263
5.762588,12,71.157912
-1.606506,12,71.177328
6.090623,12,71.197878
-7.033308,12,71.213462
4.436116,12,71.231054
3.76245,12,71.243081
-1.939905,12,71.260973
0.503958,12,71.27696
2.616832,12,71.294777
-5.779281,12,71.307648
-1.034019,12,71.32334
-6.862103,12,71.339715
-7.187759,12,71.354754
-0.73655,12,71.369609
5.550385,12,71.387711
5.962055,12,71.402839
5.150302,12,71.418463
1.919205,12,71.433152
0.996926,12,71.446728
-3.105849,12,71.46188
-9.109096,12,71.466934
-1.738584,12,71.489588
5.910906,12,71.497983
4.343968,12,71.518574
0.181604,12,71.535327
4.901013,12,71.549908
-6.816992,12,71.561415
0.723027,12,71.578883
-24.931999,12,71.593284
-3.464227,12,71.611418
-4.442467,12,71.627893
-10.187019,12,71.647641
5.53647,12,71.664
1.174969,12,71.678094
-10.630153,12,71.692161
0.95898,12,71.704238
-1.256169,12,71.724669
0.814748,12,71.739776
4.545165,12,71.755833
5.673085,12,71.768982
5.773192,12,71.785879
2.263589,12,71.795416
5.819421,12,71.811013
-6.071092,12,71.825793
-1.129155,12,71.839432
5.63153,12,71.863082
5.371409,12,71.876917
3.091815,12,71.891264
-1.912251,12,71.904304
3.92227,12,71.918113
-6.261295,12,71.934879
0.241369,12,71.953442
-8.932293,12,71.969859
2.536385,12,71.983903
-9.946213,12,71.991495
2.882565,12,72.011074
2.76988,12,72.027196
3.195182,12,72.044372
5.196181,12,72.062758
-0.998755,12,72.076896
5.699055,12,72.093887
2.376922,12,72.119806
4.803524,12,72.137887
5.002594,12,72.157485
-1.608497,12,72.178195
-0.920385,12,72.202292
1.634232,12,72.219421
-5.579725,12,72.243686
-8.671389,12,72.265415
0.939089,12,72.281676
-0.492348,12,72.301893
5.568588,12,72.320246
-7.997549,12,72.339404
4.547403,12,72.35377
5.338948,12,72.3679
4.896101,12,72.38771
1.145275,12,72.402601
-12.558555,12,72.416703
-1.185254,12,72.423714
-26.41559,12,72.444191
-2.129685,12,72.454536
2.650221,12,72.469636
-2.648804,12,72.48956
2.868966,12,72.498391
-2.328337,12,72.516293
-5.15824,12,72.530029
-14.356703,12,72.539544
4.322591,12,72.557194
1.130671,12,72.567239
0.967495,12,72.587904
1.545808,12,72.598169
2.693058,12,72.624231
-4.805781,12,72.641989
3.270071,12,72.656347
-2.211764,12,72.675473
-5.467021,12,72.692171
1.755868,12,72.701683
3.653765,12,73.948505
6.296845,12,73.961162
0.571971,12,73.977373
2.155229,12,73.991946
3.964279,12,74.006063
-8.964003,12,74.026834
-0.589548,12,74.04184
0.929659,12,74.056463
4.031256,12,74.068404
-0.817042,12,74.088674
1.494462,12,74.102978
-14.713173,12,74.118044
-11.71204,12,74.133929
-3.117626,12,74.14803
2.448409,12,74.160585
-2.193082,12,74.174191
-4.362302,12,74.191396
-1.084417,12,74.211274
-1.244276,12,74.228973
3.370201,12,74.247339
4.577603,12,74.263606
2.023211,12,74.279412
-10.145209,12,74.295925
4.137179,12,74.310715
-1.75677,12,74.320545
5.398753,12,74.339703
4.126016,12,74.351548
-3.694481,12,74.365343
4.413294,12,74.382403
-5.687071,12,74.399484
2.036566,12,74.415042
-19.91001,12,74.428705
-0.356558,12,74.441742
-3.875431,12,74.462531
-0.825743,12,74.478847
1.417285,12,74.494468
-7.830343,12,74.505397
6.223968,12,74.518104
0.395949,12,74.539238
5.36212,12,74.549167
-2.875442,12,74.567036
4.612828,12,74.580706
3.991656,12,74.595889
1.509805,12,74.610889
-0.696073,12,74.627158
-2.928787,12,74.646991
0.741429,12,74.669113
3.738059,12,74.690217
-12.000716,12,74.712834
2.967166,12,74.73292
5.651935,12,74.752779
1.833829,12,74.770949
4.174056,12,74.791814
-8.452024,12,74.805906
-11.57148,12,74.82139
3.403382,12,74.836962
3.112326,12,74.851933
0.536275,12,74.8655
1.45832,12,74.880284
-0.510961,12,74.893942
3.996114,12,74.910885
-0.084211,12,74.926052
3.880677,12,74.939257
6.392507,12,74.95956
1.674888,12,74.974437
0.90198,12,74.98753
-1.197973,12,75.00267
0.85409,12,75.017984
0.649235,12,75.032448
4.939955,12,75.047993
-0.656704,12,75.063844
1.678213,12,75.077061
3.101444,12,75.089842
-13.353139,12,75.099418
-9.146869,12,75.120039
-2.670175,12,75.14242
-2.308131,12,75.157032
-4.902914,12,75.161221
0.035569,12,75.181801
